id	name	feature
vip:0000008	HCV	SUPT16H
vip:0000008	HCV	SYNCRIP
vip:0000008	HCV	TATDN1
vip:0000008	HCV	TBC1D20
vip:0000008	HCV	TBK1
vip:0000008	HCV	TBRG4
vip:0000008	HCV	TCP1
vip:0000008	HCV	TGFBR1
vip:0000008	HCV	THOC3
vip:0000008	HCV	THRAP3
vip:0000008	HCV	TIMM13
vip:0000008	HCV	TKT
vip:0000008	HCV	TM9SF4
vip:0000008	HCV	TMED10
vip:0000008	HCV	TMEM109
vip:0000008	HCV	TMEM161A
vip:0000008	HCV	TMEM173
vip:0000008	HCV	TMEM33
vip:0000008	HCV	TMPO
vip:0000008	HCV	TMX3
vip:0000008	HCV	TNFRSF1A
vip:0000008	HCV	TP53
vip:0000008	HCV	TP53BP2
vip:0000008	HCV	TPI1
vip:0000008	HCV	TRAF2
vip:0000008	HCV	TRAM1
vip:0000008	HCV	TRIM21
vip:0000008	HCV	TRIP13
vip:0000008	HCV	TSN
vip:0000008	HCV	TSR1
vip:0000008	HCV	TUBA1B
vip:0000008	HCV	TUBB
vip:0000008	HCV	TUBB2A
vip:0000008	HCV	TUBB4B
vip:0000008	HCV	TXN
vip:0000008	HCV	TXNDC11
vip:0000008	HCV	TXNDC5
vip:0000008	HCV	UBE2G2
vip:0000008	HCV	UBE2O
vip:0000008	HCV	UBE2S
vip:0000008	HCV	UGT8
vip:0000008	HCV	USP19
vip:0000008	HCV	VAPA
vip:0000008	HCV	VAPB
vip:0000008	HCV	VDAC2
vip:0000008	HCV	VPS52
vip:0000008	HCV	WDR18
vip:0000008	HCV	WDR26
vip:0000008	HCV	WDR77
vip:0000008	HCV	WNK1
vip:0000008	HCV	XPOT
vip:0000008	HCV	XRN1
vip:0000008	HCV	YBX1
vip:0000008	HCV	YBX3
vip:0000008	HCV	YWHAE
vip:0000008	HCV	ZRANB2
vip:0000008	HCV	ZW10
vip:0000009	HIV	A2ML1
vip:0000009	HIV	ABCA1
vip:0000009	HIV	ABCB10
vip:0000009	HIV	ABCD3
vip:0000009	HIV	ABCE1
vip:0000009	HIV	ACBD5
vip:0000009	HIV	ACIN1
vip:0000009	HIV	ACOT8
vip:0000009	HIV	ACSL3
vip:0000009	HIV	ACTB
vip:0000009	HIV	ACTL6A
vip:0000009	HIV	ACTN1
vip:0000009	HIV	ADAM10
vip:0000009	HIV	AFF1
vip:0000009	HIV	AFF4
vip:0000009	HIV	AGFG1
vip:0000009	HIV	AGPS
vip:0000009	HIV	AGRN
vip:0000009	HIV	AHCY
vip:0000009	HIV	AHCYL2
vip:0000009	HIV	AKAP1
vip:0000009	HIV	AKAP8L
vip:0000009	HIV	AMBRA1
vip:0000009	HIV	ANAPC7
vip:0000009	HIV	ANKHD1
vip:0000009	HIV	ANKRD13A
vip:0000009	HIV	ANP32E
vip:0000009	HIV	ANXA2
vip:0000009	HIV	AP1B1
vip:0000009	HIV	AP1M1
vip:0000009	HIV	AP2A1
vip:0000009	HIV	AP2B1
vip:0000009	HIV	AP3D1
vip:0000009	HIV	APEX1
vip:0000009	HIV	APLNR
vip:0000009	HIV	APOA1
vip:0000009	HIV	APOBEC3A
vip:0000009	HIV	APOBEC3B
vip:0000009	HIV	APOBEC3C
vip:0000009	HIV	APOBEC3D
vip:0000009	HIV	APOBEC3F
vip:0000009	HIV	APOBEC3G
vip:0000009	HIV	APOH
vip:0000009	HIV	APP
vip:0000009	HIV	ARF1
vip:0000009	HIV	ARFGEF1
vip:0000009	HIV	ARFGEF2
vip:0000009	HIV	ARHGEF12
vip:0000009	HIV	ARHGEF7
vip:0000009	HIV	ARRB2
vip:0000009	HIV	ATAD3A
vip:0000009	HIV	ATAD3B
vip:0000009	HIV	ATL3
vip:0000009	HIV	ATP2A2
vip:0000009	HIV	ATP2A3
vip:0000009	HIV	ATP2B1
vip:0000009	HIV	ATP5B
vip:0000009	HIV	ATP5D
vip:0000009	HIV	ATP5F1
vip:0000009	HIV	ATP5H
vip:0000009	HIV	ATP5J
vip:0000009	HIV	ATP5O
vip:0000009	HIV	ATP6V1D
vip:0000009	HIV	ATP6V1H
vip:0000009	HIV	ATXN10
vip:0000009	HIV	ATXN2L
vip:0000009	HIV	BAG6
vip:0000009	HIV	BANF1
vip:0000009	HIV	BANP
vip:0000009	HIV	BCL11B
vip:0000009	HIV	BICD2
vip:0000009	HIV	BRD2
vip:0000009	HIV	BRD7
vip:0000009	HIV	BST2
vip:0000009	HIV	BTAF1
vip:0000009	HIV	BTRC
vip:0000009	HIV	BZW2
vip:0000009	HIV	C1orf35
vip:0000009	HIV	C1R
vip:0000009	HIV	C20orf24
vip:0000009	HIV	C2orf49
vip:0000009	HIV	CALM1
vip:0000009	HIV	CALM2
vip:0000009	HIV	CALU
vip:0000009	HIV	CAMLG
vip:0000009	HIV	CAND2
vip:0000009	HIV	CAPN1
vip:0000009	HIV	CAPN2
vip:0000009	HIV	CASC3
vip:0000009	HIV	CBFB
vip:0000009	HIV	CBX4
vip:0000009	HIV	CBX5
vip:0000009	HIV	CCAR2
vip:0000009	HIV	CCDC134
vip:0000009	HIV	CCDC47
vip:0000009	HIV	CCL20
vip:0000009	HIV	CCNB2
vip:0000009	HIV	CCNH
vip:0000009	HIV	CCNK
vip:0000009	HIV	CCNO
vip:0000009	HIV	CCNT1
vip:0000009	HIV	CCNT2
vip:0000009	HIV	CCR1
vip:0000009	HIV	CCR10
vip:0000009	HIV	CCR2
vip:0000009	HIV	CCR3
vip:0000009	HIV	CCR5
vip:0000009	HIV	CCR6
vip:0000009	HIV	CCT8
vip:0000009	HIV	CD1D
vip:0000009	HIV	CD207
vip:0000009	HIV	CD247
vip:0000009	HIV	CD28
vip:0000009	HIV	CD4
vip:0000009	HIV	CD44
vip:0000009	HIV	CD63
vip:0000009	HIV	CD74
vip:0000009	HIV	CD80
vip:0000009	HIV	CD82
vip:0000009	HIV	CD9
vip:0000009	HIV	CDC25C
vip:0000009	HIV	CDC5L
vip:0000009	HIV	CDCA7
vip:0000009	HIV	CDCA7L
vip:0000009	HIV	CDK13
vip:0000009	HIV	CDK9
vip:0000009	HIV	CDKN1B
vip:0000009	HIV	CDKN2A
vip:0000009	HIV	CEP57
vip:0000009	HIV	CERS2
vip:0000009	HIV	CFH
vip:0000009	HIV	CHAF1B
vip:0000009	HIV	CHCHD1
vip:0000009	HIV	CHD8
vip:0000009	HIV	CHI3L2
vip:0000009	HIV	CHIT1
vip:0000009	HIV	CHP1
vip:0000009	HIV	CIAO1
vip:0000009	HIV	CKAP4
vip:0000009	HIV	CKMT1B
vip:0000009	HIV	CLEC2B
vip:0000009	HIV	CLEC4A
vip:0000009	HIV	CLEC4M
vip:0000009	HIV	CLGN
vip:0000009	HIV	CLN6
vip:0000009	HIV	CMKLR1
vip:0000009	HIV	CNP
vip:0000009	HIV	CNTNAP1
vip:0000009	HIV	COLGALT1
vip:0000009	HIV	COMT
vip:0000009	HIV	COPB1
vip:0000009	HIV	COPB2
vip:0000009	HIV	COPS6
vip:0000009	HIV	COPS8
vip:0000009	HIV	COX4I1
vip:0000009	HIV	COX5A
vip:0000009	HIV	COX6B1
vip:0000009	HIV	CPSF2
vip:0000009	HIV	CPSF3
vip:0000009	HIV	CPSF6
vip:0000009	HIV	CPSF7
vip:0000009	HIV	CREB3
vip:0000009	HIV	CSDE1
vip:0000009	HIV	CSNK2A1
vip:0000009	HIV	CSNK2A2
vip:0000009	HIV	CSNK2B
vip:0000009	HIV	CSTB
vip:0000009	HIV	CSTF3
vip:0000009	HIV	CTDP1
vip:0000009	HIV	CTNNA3
vip:0000009	HIV	CTSB
vip:0000009	HIV	CTSD
vip:0000009	HIV	CUL5
vip:0000009	HIV	CXCR1
vip:0000009	HIV	CXCR2
vip:0000009	HIV	CXCR4
vip:0000009	HIV	CXCR6
vip:0000009	HIV	CXXC1
vip:0000009	HIV	CYB5R1
vip:0000009	HIV	DAGLB
vip:0000009	HIV	DAP3
vip:0000009	HIV	DAPK3
vip:0000009	HIV	DARC
vip:0000009	HIV	DAZAP1
vip:0000009	HIV	DCAF11
vip:0000009	HIV	DCAF16
vip:0000009	HIV	DCAF8
vip:0000009	HIV	DDA1
vip:0000009	HIV	DDIT3
vip:0000009	HIV	DDX17
vip:0000009	HIV	DDX18
vip:0000009	HIV	DDX21
vip:0000009	HIV	DDX24
vip:0000009	HIV	DDX49
vip:0000009	HIV	DDX5
vip:0000009	HIV	DDX6
vip:0000009	HIV	DEFA1
vip:0000009	HIV	DEFA4
vip:0000009	HIV	DEFA6
vip:0000009	HIV	DHCR24
vip:0000009	HIV	DHX9
vip:0000009	HIV	DIAPH1
vip:0000009	HIV	DIMT1
vip:0000009	HIV	DMAP1
vip:0000009	HIV	DMBT1
vip:0000009	HIV	DNAJB2
vip:0000009	HIV	DNAJC3
vip:0000009	HIV	DNAJC7
vip:0000009	HIV	DNTTIP2
vip:0000009	HIV	DOCK2
vip:0000009	HIV	DOHH
vip:0000009	HIV	DOK1
vip:0000009	HIV	DPF2
vip:0000009	HIV	DPP3
vip:0000009	HIV	DPY19L1
vip:0000009	HIV	DPY19L3
vip:0000009	HIV	DSC3
vip:0000009	HIV	DSP
vip:0000009	HIV	DUT
vip:0000009	HIV	DYNC1H1
vip:0000009	HIV	DYNC1I2
vip:0000009	HIV	DYNC1LI1
vip:0000009	HIV	EDC4
vip:0000009	HIV	EDEM3
vip:0000009	HIV	EED
vip:0000009	HIV	EEF1E1
vip:0000009	HIV	EEF1G
vip:0000009	HIV	EEF2
vip:0000009	HIV	EGR2
vip:0000009	HIV	EGR3
vip:0000009	HIV	EHD4
vip:0000009	HIV	EIF2S2
vip:0000009	HIV	EIF3D
vip:0000009	HIV	EIF3G
vip:0000009	HIV	EIF3I
vip:0000009	HIV	EIF3K
vip:0000009	HIV	EIF5A
vip:0000009	HIV	EIF5B
vip:0000009	HIV	ELAVL1
vip:0000009	HIV	ELMO1
vip:0000009	HIV	EMC1
vip:0000009	HIV	EML3
vip:0000009	HIV	ENDOD1
vip:0000009	HIV	EPN1
vip:0000009	HIV	EPN2
vip:0000009	HIV	EPX
vip:0000009	HIV	ERGIC1
vip:0000009	HIV	ERGIC2
vip:0000009	HIV	ERGIC3
vip:0000009	HIV	ERH
vip:0000009	HIV	ERLEC1
vip:0000009	HIV	ERP44
vip:0000009	HIV	ETS2
vip:0000009	HIV	EVL
vip:0000009	HIV	EXOC4
vip:0000009	HIV	EXOSC1
vip:0000009	HIV	EXOSC10
vip:0000009	HIV	EXOSC5
vip:0000009	HIV	EXOSC7
vip:0000009	HIV	EZH2
vip:0000009	HIV	FABP3
vip:0000009	HIV	FAM133B
vip:0000009	HIV	FAM195A
vip:0000009	HIV	FAM203A
vip:0000009	HIV	FAM96B
vip:0000009	HIV	FAM98A
vip:0000009	HIV	FAM98B
vip:0000009	HIV	FAP
vip:0000009	HIV	FAU
vip:0000009	HIV	FBN2
vip:0000009	HIV	FBXO6
vip:0000009	HIV	FCGRT
vip:0000009	HIV	FCN2
vip:0000009	HIV	FECH
vip:0000009	HIV	FLAD1
vip:0000009	HIV	FLCN
vip:0000009	HIV	FLOT1
vip:0000009	HIV	FNIP1
vip:0000009	HIV	FOSL2
vip:0000009	HIV	FOXC1
vip:0000009	HIV	FUT8
vip:0000009	HIV	FXR1
vip:0000009	HIV	FYN
vip:0000009	HIV	GABPA
vip:0000009	HIV	GABPB1
vip:0000009	HIV	GAK
vip:0000009	HIV	GANAB
vip:0000009	HIV	GATA3
vip:0000009	HIV	GATAD2A
vip:0000009	HIV	GEMIN4
vip:0000009	HIV	GEMIN6
vip:0000009	HIV	GEMIN7
vip:0000009	HIV	GIMAP1
vip:0000009	HIV	GIMAP5
vip:0000009	HIV	GLG1
vip:0000009	HIV	GLI2
vip:0000009	HIV	GLRX
vip:0000009	HIV	GNAO1
vip:0000009	HIV	GNL3
vip:0000009	HIV	GOLPH3
vip:0000009	HIV	GOSR2
vip:0000009	HIV	GPN1
vip:0000009	HIV	GPR1
vip:0000009	HIV	GPR15
vip:0000009	HIV	GPS1
vip:0000009	HIV	GRN
vip:0000009	HIV	GTF2B
vip:0000009	HIV	GTF2E1
vip:0000009	HIV	GTF2F1
vip:0000009	HIV	GTF2F2
vip:0000009	HIV	GTF2H3
vip:0000009	HIV	GTF3C4
vip:0000009	HIV	GTF3C5
vip:0000009	HIV	GTPBP4
vip:0000009	HIV	GUSB
vip:0000009	HIV	H2AFJ
vip:0000009	HIV	H3F3A
vip:0000009	HIV	HADHA
vip:0000009	HIV	HADHB
vip:0000009	HIV	HARS2
vip:0000009	HIV	HAT1
vip:0000009	HIV	HAX1
vip:0000009	HIV	HBA2
vip:0000009	HIV	HCK
vip:0000009	HIV	HCLS1
vip:0000009	HIV	HDDC2
vip:0000009	HIV	HEATR1
vip:0000009	HIV	HEBP1
vip:0000009	HIV	HERC5
vip:0000009	HIV	HEXIM1
vip:0000009	HIV	HIST1H2BD
vip:0000009	HIV	HIST1H2BL
vip:0000009	HIV	HIST1H2BN
vip:0000009	HIV	HIST1H3D
vip:0000009	HIV	HIST2H2BE
vip:0000009	HIV	HIST2H2BF
vip:0000009	HIV	HIST3H2A
vip:0000009	HIV	HIVEP1
vip:0000009	HIV	HIVEP2
vip:0000009	HIV	HIVEP3
vip:0000009	HIV	HK2
vip:0000009	HIV	HLA-A
vip:0000009	HIV	HLA-B
vip:0000009	HIV	HLA-C
vip:0000009	HIV	HLA-G
vip:0000009	HIV	HLTF
vip:0000009	HIV	HM13
vip:0000009	HIV	HMGA1
vip:0000009	HIV	HMGB1
vip:0000009	HIV	HMGCL
vip:0000009	HIV	HNRNPA3
vip:0000009	HIV	HNRNPD
vip:0000009	HIV	HNRNPDL
vip:0000009	HIV	HNRNPF
vip:0000009	HIV	HNRNPH3
vip:0000009	HIV	HNRNPR
vip:0000009	HIV	HP1BP3
vip:0000009	HIV	HSD17B12
vip:0000009	HIV	HSF1
vip:0000009	HIV	HSP90AB1
vip:0000009	HIV	HSP90B1
vip:0000009	HIV	HSPA13
vip:0000009	HIV	HSPA6
vip:0000009	HIV	HSPA9
vip:0000009	HIV	HSPG2
vip:0000009	HIV	HSPH1
vip:0000009	HIV	HTATIP2
vip:0000009	HIV	ICAM1
vip:0000009	HIV	ICAM2
vip:0000009	HIV	IDH3A
vip:0000009	HIV	IFI44
vip:0000009	HIV	IFNG
vip:0000009	HIV	IFT122
vip:0000009	HIV	IGF2BP2
vip:0000009	HIV	IGF2BP3
vip:0000009	HIV	IK
vip:0000009	HIV	IL1B
vip:0000009	HIV	INTS9
vip:0000009	HIV	IPO7
vip:0000009	HIV	IPO9
vip:0000009	HIV	IRF5
vip:0000009	HIV	ISOC2
vip:0000009	HIV	ITGA4
vip:0000009	HIV	ITGAL
vip:0000009	HIV	ITGB4
vip:0000009	HIV	ITK
vip:0000009	HIV	ITM2B
vip:0000009	HIV	ITPR1
vip:0000009	HIV	KARS
vip:0000009	HIV	KAT2A
vip:0000009	HIV	KAT5
vip:0000009	HIV	KCNH3
vip:0000009	HIV	KCNK3
vip:0000009	HIV	KIAA0020
vip:0000009	HIV	KIAA1429
vip:0000009	HIV	KIAA2013
vip:0000009	HIV	KIF21B
vip:0000009	HIV	KIF22
vip:0000009	HIV	KIR3DL1
vip:0000009	HIV	KLF9
vip:0000009	HIV	KPNA1
vip:0000009	HIV	LAMP1
vip:0000009	HIV	LARP1
vip:0000009	HIV	LARP7
vip:0000009	HIV	LARS
vip:0000009	HIV	LBR
vip:0000009	HIV	LCK
vip:0000009	HIV	LCP2
vip:0000009	HIV	LEF1
vip:0000009	HIV	LEMD3
vip:0000009	HIV	LGALS1
vip:0000009	HIV	LGALS3BP
vip:0000009	HIV	LIG3
vip:0000009	HIV	LIMD1
vip:0000009	HIV	LIN28B
vip:0000009	HIV	LMAN2
vip:0000009	HIV	LPO
vip:0000009	HIV	LRP1
vip:0000009	HIV	LRPPRC
vip:0000009	HIV	LRRC47
vip:0000009	HIV	LRRFIP1
vip:0000009	HIV	LSM12
vip:0000009	HIV	LTF
vip:0000009	HIV	LUC7L3
vip:0000009	HIV	LY75
vip:0000009	HIV	LY96
vip:0000009	HIV	LYZ
vip:0000009	HIV	M6PR
vip:0000009	HIV	MAFF
vip:0000009	HIV	MAN1B1
vip:0000009	HIV	MAP2
vip:0000009	HIV	MAP3K5
vip:0000009	HIV	MAPK1
vip:0000009	HIV	MAPK3
vip:0000009	HIV	MAPK6
vip:0000009	HIV	MARS
vip:0000009	HIV	MAT2B
vip:0000009	HIV	MATR3
vip:0000009	HIV	MBD2
vip:0000009	HIV	MBD3
vip:0000009	HIV	MCM3AP
vip:0000009	HIV	MCM5
vip:0000009	HIV	MCM6
vip:0000009	HIV	MDFI
vip:0000009	HIV	MDFIC
vip:0000009	HIV	MDM2
vip:0000009	HIV	MED1
vip:0000009	HIV	MED6
vip:0000009	HIV	MEMO1
vip:0000009	HIV	MEPCE
vip:0000009	HIV	MESDC2
vip:0000009	HIV	METTL7A
vip:0000009	HIV	MFAP1
vip:0000009	HIV	MITD1
vip:0000009	HIV	MLLT1
vip:0000009	HIV	MMAB
vip:0000009	HIV	MMP1
vip:0000009	HIV	MOGS
vip:0000009	HIV	MPG
vip:0000009	HIV	MRPL11
vip:0000009	HIV	MRPL42
vip:0000009	HIV	MRPS28
vip:0000009	HIV	MRPS9
vip:0000009	HIV	MRS2
vip:0000009	HIV	MTA3
vip:0000009	HIV	MTCH1
vip:0000009	HIV	MTCH2
vip:0000009	HIV	MTDH
vip:0000009	HIV	MTHFD2
vip:0000009	HIV	MUC5B
vip:0000009	HIV	MUC7
vip:0000009	HIV	MX2
vip:0000009	HIV	MYBBP1A
vip:0000009	HIV	MYEF2
vip:0000009	HIV	MYH10
vip:0000009	HIV	MYH9
vip:0000009	HIV	MYL6
vip:0000009	HIV	MYO1E
vip:0000009	HIV	NACC1
vip:0000009	HIV	NAP1L1
vip:0000009	HIV	NAP1L4
vip:0000009	HIV	NARS
vip:0000009	HIV	NARS2
vip:0000009	HIV	NAT10
vip:0000009	HIV	NCAPD3
vip:0000009	HIV	NCKIPSD
vip:0000009	HIV	NCOA2
vip:0000009	HIV	NCOR1
vip:0000009	HIV	NDRG1
vip:0000009	HIV	NDRG2
vip:0000009	HIV	NDUFB10
vip:0000009	HIV	NDUFS1
vip:0000009	HIV	NDUFS8
vip:0000009	HIV	NEDD4L
vip:0000009	HIV	NEDD8
vip:0000009	HIV	NEK7
vip:0000009	HIV	NFAT5
vip:0000009	HIV	NFATC1
vip:0000009	HIV	NFATC2
vip:0000009	HIV	NFKBIA
vip:0000009	HIV	NFU1
vip:0000009	HIV	NGLY1
vip:0000009	HIV	NHP2L1
vip:0000009	HIV	NIPBL
vip:0000009	HIV	NMNAT1
vip:0000009	HIV	NMT1
vip:0000009	HIV	NMT2
vip:0000009	HIV	NOP58
vip:0000009	HIV	NOP9
vip:0000009	HIV	NOSIP
vip:0000009	HIV	NOTCH2
vip:0000009	HIV	NPM3
vip:0000009	HIV	NR2F1
vip:0000009	HIV	NRD1
vip:0000009	HIV	NSUN2
vip:0000009	HIV	NUCKS1
vip:0000009	HIV	NUDC
vip:0000009	HIV	NUMB
vip:0000009	HIV	NUP153
vip:0000009	HIV	NUP62
vip:0000009	HIV	NUP85
vip:0000009	HIV	NUP88
vip:0000009	HIV	NUP93
vip:0000009	HIV	NUP98
vip:0000009	HIV	NUPL1
vip:0000009	HIV	NUPL2
vip:0000009	HIV	NVL
vip:0000009	HIV	OLA1
vip:0000009	HIV	ORC5
vip:0000009	HIV	OS9
vip:0000009	HIV	OSBPL3
vip:0000009	HIV	OSBPL6
vip:0000009	HIV	P4HA2
vip:0000009	HIV	P4HB
vip:0000009	HIV	PAAF1
vip:0000009	HIV	PACS1
vip:0000009	HIV	PACS2
vip:0000009	HIV	PAK1
vip:0000009	HIV	PAK2
vip:0000009	HIV	PARN
vip:0000009	HIV	PAXBP1
vip:0000009	HIV	PCMT1
vip:0000009	HIV	PCSK7
vip:0000009	HIV	PDCD11
vip:0000009	HIV	PDIA5
vip:0000009	HIV	PDIA6
vip:0000009	HIV	PDS5A
vip:0000009	HIV	PDS5B
vip:0000009	HIV	PDZD8
vip:0000009	HIV	PEBP1
vip:0000009	HIV	PELO
vip:0000009	HIV	PES1
vip:0000009	HIV	PF4
vip:0000009	HIV	PFKL
vip:0000009	HIV	PFKP
vip:0000009	HIV	PHB
vip:0000009	HIV	PHB2
vip:0000009	HIV	PHKB
vip:0000009	HIV	PIP4K2A
vip:0000009	HIV	PLAA
vip:0000009	HIV	PLIN3
vip:0000009	HIV	PLOD1
vip:0000009	HIV	PLOD2
vip:0000009	HIV	PLRG1
vip:0000009	HIV	PLS1
vip:0000009	HIV	PLSCR1
vip:0000009	HIV	PNKP
vip:0000009	HIV	PNN
vip:0000009	HIV	POLD1
vip:0000009	HIV	POLE
vip:0000009	HIV	POLE3
vip:0000009	HIV	POLE4
vip:0000009	HIV	POLR2A
vip:0000009	HIV	POLR2B
vip:0000009	HIV	PON2
vip:0000009	HIV	PPAN
vip:0000009	HIV	PPIC
vip:0000009	HIV	PPM1G
vip:0000009	HIV	PPP1R12A
vip:0000009	HIV	PPP2CB
vip:0000009	HIV	PPP2R2D
vip:0000009	HIV	PPP2R5E
vip:0000009	HIV	PREB
vip:0000009	HIV	PRKCB
vip:0000009	HIV	PRKCQ
vip:0000009	HIV	PRKCSH
vip:0000009	HIV	PRKDC
vip:0000009	HIV	PRMT6
vip:0000009	HIV	PRPF19
vip:0000009	HIV	PRPF31
vip:0000009	HIV	PRPF4
vip:0000009	HIV	PRPF4B
vip:0000009	HIV	PRPF6
vip:0000009	HIV	PSIP1
vip:0000009	HIV	PSMA1
vip:0000009	HIV	PSMA2
vip:0000009	HIV	PSMA6
vip:0000009	HIV	PSMB1
vip:0000009	HIV	PSMB2
vip:0000009	HIV	PSMB4
vip:0000009	HIV	PSMB5
vip:0000009	HIV	PSMB6
vip:0000009	HIV	PSMB7
vip:0000009	HIV	PSMB8
vip:0000009	HIV	PSMC2
vip:0000009	HIV	PSMD11
vip:0000009	HIV	PSMD7
vip:0000009	HIV	PSPC1
vip:0000009	HIV	PTCD3
vip:0000009	HIV	PTGES3
vip:0000009	HIV	PTK2
vip:0000009	HIV	PTPN23
vip:0000009	HIV	PUM2
vip:0000009	HIV	PURA
vip:0000009	HIV	PURB
vip:0000009	HIV	RAB3GAP2
vip:0000009	HIV	RAB8B
vip:0000009	HIV	RABGAP1
vip:0000009	HIV	RAC1
vip:0000009	HIV	RAD18
vip:0000009	HIV	RAD23A
vip:0000009	HIV	RAD23B
vip:0000009	HIV	RAD51
vip:0000009	HIV	RAF1
vip:0000009	HIV	RANBP1
vip:0000009	HIV	RANBP2
vip:0000009	HIV	RANBP6
vip:0000009	HIV	RANGAP1
vip:0000009	HIV	RARS
vip:0000009	HIV	RBBP4
vip:0000009	HIV	RBBP6
vip:0000009	HIV	RBM12
vip:0000009	HIV	RBM14
vip:0000009	HIV	RBM17
vip:0000009	HIV	RBM39
vip:0000009	HIV	RBM42
vip:0000009	HIV	RBM7
vip:0000009	HIV	RBX1
vip:0000009	HIV	RER1
vip:0000009	HIV	RFC2
vip:0000009	HIV	RFPL3
vip:0000009	HIV	RHOC
vip:0000009	HIV	RHOT1
vip:0000009	HIV	RNF115
vip:0000009	HIV	RNF126
vip:0000009	HIV	RNF213
vip:0000009	HIV	RNF216
vip:0000009	HIV	RNF5
vip:0000009	HIV	RNF6
vip:0000009	HIV	RNF7
vip:0000009	HIV	RNGTT
vip:0000009	HIV	RNH1
vip:0000009	HIV	RPL23
vip:0000009	HIV	RPL24
vip:0000009	HIV	RPL26L1
vip:0000009	HIV	RPL27
vip:0000009	HIV	RPL3
vip:0000009	HIV	RPL32
vip:0000009	HIV	RPL35A
vip:0000009	HIV	RPL38
vip:0000009	HIV	RPP30
vip:0000009	HIV	RPS10
vip:0000009	HIV	RPS12
vip:0000009	HIV	RPS15A
vip:0000009	HIV	RPS17L
vip:0000009	HIV	RPS18
vip:0000009	HIV	RPS2
vip:0000009	HIV	RPS27A
vip:0000009	HIV	RPS7
vip:0000009	HIV	RPS9
vip:0000009	HIV	RRM2
vip:0000009	HIV	RTCB
vip:0000009	HIV	RTN4
vip:0000009	HIV	RUVBL1
vip:0000009	HIV	S100A11
vip:0000009	HIV	S100A12
vip:0000009	HIV	S100A8
vip:0000009	HIV	S100A9
vip:0000009	HIV	SAFB
vip:0000009	HIV	SAMHD1
vip:0000009	HIV	SAP18
vip:0000009	HIV	SARS
vip:0000009	HIV	SART1
vip:0000009	HIV	SART3
vip:0000009	HIV	SCAMP3
vip:0000009	HIV	SCYL2
vip:0000009	HIV	SDC3
vip:0000009	HIV	SDC4
vip:0000009	HIV	SDCCAG8
vip:0000009	HIV	SDE2
vip:0000009	HIV	SDF2
vip:0000009	HIV	SDF2L1
vip:0000009	HIV	SDF4
vip:0000009	HIV	SDHA
vip:0000009	HIV	SEC62
vip:0000009	HIV	SEH1L
vip:0000009	HIV	SEL1L
vip:0000009	HIV	SEPSECS
vip:0000009	HIV	SERPINA3
vip:0000009	HIV	SERPINC1
vip:0000009	HIV	SERPING1
vip:0000009	HIV	SERPINH1
vip:0000009	HIV	SETDB1
vip:0000009	HIV	SETDB2
vip:0000009	HIV	SF3A1
vip:0000009	HIV	SF3A2
vip:0000009	HIV	SF3A3
vip:0000009	HIV	SF3B2
vip:0000009	HIV	SF3B3
vip:0000009	HIV	SFTPA1
vip:0000009	HIV	SGPL1
vip:0000009	HIV	SH3RF3
vip:0000009	HIV	SIGLEC1
vip:0000009	HIV	SIGLEC7
vip:0000009	HIV	SIPA1
vip:0000009	HIV	SIRT1
vip:0000009	HIV	SKIV2L2
vip:0000009	HIV	SLC25A4
vip:0000009	HIV	SLC27A4
vip:0000009	HIV	SLC30A7
vip:0000009	HIV	SLC4A1AP
vip:0000009	HIV	SLC9A3R1
vip:0000009	HIV	SLIRP
vip:0000009	HIV	SLPI
vip:0000009	HIV	SLX4
vip:0000009	HIV	SMARCA4
vip:0000009	HIV	SMARCA5
vip:0000009	HIV	SMC4
vip:0000009	HIV	SMG6
vip:0000009	HIV	SMUG1
vip:0000009	HIV	SNF8
vip:0000009	HIV	SNRNP200
vip:0000009	HIV	SNRNP40
vip:0000009	HIV	SNRPC
vip:0000009	HIV	SNRPE
vip:0000009	HIV	SNRPF
vip:0000009	HIV	SNRPG
vip:0000009	HIV	SNW1
vip:0000009	HIV	SOCS1
vip:0000009	HIV	SOX4
vip:0000009	HIV	SP1
vip:0000009	HIV	SPAG5
vip:0000009	HIV	SPATA5L1
vip:0000009	HIV	SPATS2
vip:0000009	HIV	SPCS2
vip:0000009	HIV	SPCS3
vip:0000009	HIV	SPTA1
vip:0000009	HIV	SQSTM1
vip:0000009	HIV	SRBD1
vip:0000009	HIV	SRP14
vip:0000009	HIV	SRP54
vip:0000009	HIV	SRP9
vip:0000009	HIV	SRSF2
vip:0000009	HIV	SRSF4
vip:0000009	HIV	SRSF5
vip:0000009	HIV	SRSF6
vip:0000009	HIV	SSBP1
vip:0000009	HIV	SSSCA1
vip:0000009	HIV	STAU2
vip:0000009	HIV	STK38
vip:0000009	HIV	STK38L
vip:0000009	HIV	STOML2
vip:0000009	HIV	STRAP
vip:0000009	HIV	STUB1
vip:0000009	HIV	SUCLA2
vip:0000009	HIV	SUMF2
vip:0000009	HIV	SUN1
vip:0000009	HIV	SUPT16H
vip:0000009	HIV	SYTL1
vip:0000009	HIV	TARBP1
vip:0000009	HIV	TARBP2
vip:0000009	HIV	TARDBP
vip:0000009	HIV	TARS
vip:0000009	HIV	TBC1D15
vip:0000009	HIV	TBL3
vip:0000009	HIV	TBRG4
